provenance,original_subject,organism,predicate,raw_text
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.6951_nm.315,http://purl.obolibrary.org/obo/NCBITaxon_57705,http://example.com/n4l/na_cl_optimum,3.0-3.5 MNaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/nm.13780,http://purl.obolibrary.org/obo/NCBITaxon_415849,http://example.com/n4l/na_cl_optimum,0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.4887_nm.351,http://purl.obolibrary.org/obo/NCBITaxon_29288,http://example.com/n4l/na_cl_range,12-30%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2408_nm.11273,http://purl.obolibrary.org/obo/NCBITaxon_379075,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.9953_nm.14934,http://purl.obolibrary.org/obo/NCBITaxon_588932,http://example.com/n4l/na_cl_optimum,0–1.0% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2418_nm.11292,http://purl.obolibrary.org/obo/NCBITaxon_364297,http://example.com/n4l/na_cl_range,0-10 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/nm.451,http://purl.obolibrary.org/obo/NCBITaxon_64160,http://example.com/n4l/na_cl_range,sea salts concentrations ranging from 15 to 70 g l-1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2589_nm.11537,http://purl.obolibrary.org/obo/NCBITaxon_455253,http://example.com/n4l/na_cl_range,0.3 and 4 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2597_nm.11563,http://purl.obolibrary.org/obo/NCBITaxon_396716,http://example.com/n4l/na_cl_(does_not_grow),4.5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2828_nm.10645,http://purl.obolibrary.org/obo/NCBITaxon_414052,http://example.com/n4l/na_cl_range,0%-5 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/nm.4845,http://purl.obolibrary.org/obo/NCBITaxon_1648,http://example.com/n4l/na_cl_(does_not_grow),"6.5% (w/v)(most), 10% (w/v)(all)"
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2755_nm.5062,http://purl.obolibrary.org/obo/NCBITaxon_84406,http://example.com/n4l/na_cl_(grows),4–10 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.9631,http://purl.obolibrary.org/obo/NCBITaxon_288022,http://example.com/n4l/na_cl_(does_not_grow),above 4% or below 0.5%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8240_nm.14188,http://purl.obolibrary.org/obo/NCBITaxon_504469,http://example.com/n4l/na_cl_range,0.9–6.0%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.9223_nm.14478,http://purl.obolibrary.org/obo/NCBITaxon_552061,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.5276_nm.10791,http://purl.obolibrary.org/obo/NCBITaxon_363277,http://example.com/n4l/na_cl_range,up to 10 g/l
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2574_nm.11516,http://purl.obolibrary.org/obo/NCBITaxon_396014,http://example.com/n4l/na_cl_range,0.5–7.0 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.1415_nm.3525,http://purl.obolibrary.org/obo/NCBITaxon_45663,http://example.com/n4l/na_cl_optimum,0.1
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2394_nm.11260,http://purl.obolibrary.org/obo/NCBITaxon_416872,http://example.com/n4l/na_cl_range,0.5 and 15.0 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.7183_nm.5561,http://purl.obolibrary.org/obo/NCBITaxon_64642,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.127_nm.1441,http://purl.obolibrary.org/obo/NCBITaxon_64973,http://example.com/n4l/na_cl_range,0.5 to 8.0%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.1617_nm.10688,http://purl.obolibrary.org/obo/NCBITaxon_264641,http://example.com/n4l/na_cl_optimum,0-0.5% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2575_nm.11517,http://purl.obolibrary.org/obo/NCBITaxon_360056,http://example.com/n4l/na_cl_(does_not_grow),above 0.5 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2980_nm.105,http://purl.obolibrary.org/obo/NCBITaxon_2171,http://example.com/n4l/na_cl_(grows),0
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2499_nm.11432,http://purl.obolibrary.org/obo/NCBITaxon_430797,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2746_nm.8580,http://purl.obolibrary.org/obo/NCBITaxon_266952,http://example.com/n4l/na_cl_range,2–3 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.1220_nm.5636,http://purl.obolibrary.org/obo/NCBITaxon_1345,http://example.com/n4l/na_cl_(does_not_grow),6.5% NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.9589_nm.14780,http://purl.obolibrary.org/obo/NCBITaxon_1122943,http://example.com/n4l/na_cl_optimum,0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.6536_nm.9377,http://purl.obolibrary.org/obo/NCBITaxon_271155,http://example.com/n4l/na_cl_range,0–4 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.23210,http://purl.obolibrary.org/obo/NCBITaxon_1080712,http://example.com/n4l/na_cl_optimum,1.0 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9182_nm.14386,http://purl.obolibrary.org/obo/NCBITaxon_505250,http://example.com/n4l/na_cl_optimum,3–4 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9083_nm.14263,http://purl.obolibrary.org/obo/NCBITaxon_459527,http://example.com/n4l/na_cl_range,0–5%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.11924_nm.20022,http://purl.obolibrary.org/obo/NCBITaxon_1006,http://example.com/n4l/na_cl_optimum,4-7%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.13856_nm.23878,http://purl.obolibrary.org/obo/NCBITaxon_904295,http://example.com/n4l/na_cl_(does_not_grow),> 2 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2306_nm.9735,http://purl.obolibrary.org/obo/NCBITaxon_315421,http://example.com/n4l/na_cl_range,7.5 to 15% w/v
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2925_nm.332,http://purl.obolibrary.org/obo/NCBITaxon_121872,http://example.com/n4l/na_cl_optimum,3.0-3.5 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2790_nm.2943,http://purl.obolibrary.org/obo/NCBITaxon_2426,http://example.com/n4l/na_cl_range,0.1-0.6 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.3721_nm.10717,http://purl.obolibrary.org/obo/NCBITaxon_364764,http://example.com/n4l/na_cl_(grows),0.7–5.0 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.1834__nm.8840,http://purl.obolibrary.org/obo/NCBITaxon_247333,http://example.com/n4l/na_cl_range,0–14% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2405_nm.11269,http://purl.obolibrary.org/obo/NCBITaxon_404770,http://example.com/n4l/na_cl_optimum,3.0–3.5%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.3611_nm.10138,http://purl.obolibrary.org/obo/NCBITaxon_337243,http://example.com/n4l/na_cl_optimum,0.2
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.12189_nm.10078,http://purl.obolibrary.org/obo/NCBITaxon_291990,http://example.com/n4l/na_cl_optimum,1% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2449_nm.11350,http://purl.obolibrary.org/obo/NCBITaxon_407234,http://example.com/n4l/na_cl_(grows),1–4 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.1734_nm.24412,http://purl.obolibrary.org/obo/NCBITaxon_225985,http://example.com/n4l/na_cl_(grows),0.15
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.5761_nm.9985,http://purl.obolibrary.org/obo/NCBITaxon_340956,http://example.com/n4l/na_cl_range,2–3.5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.3003_nm.3038,http://purl.obolibrary.org/obo/NCBITaxon_74109,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.1645_nm.10995,http://purl.obolibrary.org/obo/NCBITaxon_336828,http://example.com/n4l/na_cl_optimum,0.006
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2372_nm.7434,http://purl.obolibrary.org/obo/NCBITaxon_47481,http://example.com/n4l/na_cl_(grows),0.02
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.2830_nm.8085,http://purl.obolibrary.org/obo/NCBITaxon_99286,http://example.com/n4l/na_cl_range,0-5%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2794_nm.3000,http://purl.obolibrary.org/obo/NCBITaxon_184755,http://example.com/n4l/na_cl_optimum,2 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2734_nm.9313,http://purl.obolibrary.org/obo/NCBITaxon_267854,http://example.com/n4l/na_cl_(does_not_grow),5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.6754_nm.2504,http://purl.obolibrary.org/obo/NCBITaxon_176290,http://example.com/n4l/na_cl_optimum,3-6% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.466_nm.8087,http://purl.obolibrary.org/obo/NCBITaxon_206041,http://example.com/n4l/na_cl_(does_not_grow),10 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.800_nm.4600,http://purl.obolibrary.org/obo/NCBITaxon_150060,http://example.com/n4l/na_cl_range,"moderate haloalkaliphile, 3-17%"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2302_nm.9722,http://purl.obolibrary.org/obo/NCBITaxon_299462,http://example.com/n4l/na_cl_range,1–5% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2627_nm.1125,http://purl.obolibrary.org/obo/NCBITaxon_58314,http://example.com/n4l/na_cl_optimum,0.008
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.8705_nm.13244,http://purl.obolibrary.org/obo/NCBITaxon_417948,http://example.com/n4l/na_cl_optimum,0–5 % (w/v) NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2732_nm.10022,http://purl.obolibrary.org/obo/NCBITaxon_328075,http://example.com/n4l/na_cl_(does_not_grow),1–7 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.10828,http://purl.obolibrary.org/obo/NCBITaxon_1245,http://example.com/n4l/na_cl_(grows),"3.0%, 6.5% (m/v)"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9272_nm.14553,http://purl.obolibrary.org/obo/NCBITaxon_561965,http://example.com/n4l/na_cl_(does_not_grow),"0, 8–10%"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2750_nm.10433,http://purl.obolibrary.org/obo/NCBITaxon_510690,http://example.com/n4l/na_cl_(grows),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.11761_nm.19864,http://purl.obolibrary.org/obo/NCBITaxon_545619,http://example.com/n4l/na_cl_range,0–10%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.1707_nm.10659,http://purl.obolibrary.org/obo/NCBITaxon_365343,http://example.com/n4l/na_cl_range,"0-3% NaCl, but not with 5% NaCl."
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.3615_nm.10181,http://purl.obolibrary.org/obo/NCBITaxon_336261,http://example.com/n4l/na_cl_optimum,20–30 g l −1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2351_nm.2812,http://purl.obolibrary.org/obo/NCBITaxon_23,http://example.com/n4l/na_cl_range,1 to 5% (wt/vol)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.7976_nm.8051,http://purl.obolibrary.org/obo/NCBITaxon_52227,http://example.com/n4l/na_cl_(does_not_grow),0.065
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.15042_nm.25480,http://purl.obolibrary.org/obo/NCBITaxon_34011,http://example.com/n4l/na_cl_range,up to 3% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2586_nm.11445,http://purl.obolibrary.org/obo/NCBITaxon_427078,http://example.com/n4l/na_cl_range,3–20 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/nm.14875,http://purl.obolibrary.org/obo/NCBITaxon_693075,http://example.com/n4l/na_cl_(does_not_grow),above 1%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2304_nm.9755,http://purl.obolibrary.org/obo/NCBITaxon_320787,http://example.com/n4l/na_cl_range,0–10%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.12189_nm.10078,http://purl.obolibrary.org/obo/NCBITaxon_291990,http://example.com/n4l/na_cl_range,0-6% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.4489_nm.4063,http://purl.obolibrary.org/obo/NCBITaxon_114628,http://example.com/n4l/na_cl_optimum,5 g 1^-1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8817_nm.13380,http://purl.obolibrary.org/obo/NCBITaxon_395085,http://example.com/n4l/na_cl_(grows),0.03
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.24795,http://purl.obolibrary.org/obo/NCBITaxon_1312852,http://example.com/n4l/na_cl_range,0 to 0.5 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2473_nm.11391,http://purl.obolibrary.org/obo/NCBITaxon_271099,http://example.com/n4l/na_cl_range,1–4 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.9198_nm.14448,http://purl.obolibrary.org/obo/NCBITaxon_433660,http://example.com/n4l/na_cl_range,0–10%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.24795,http://purl.obolibrary.org/obo/NCBITaxon_1312852,http://example.com/n4l/na_cl_optimum,0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2755_nm.5066,http://purl.obolibrary.org/obo/NCBITaxon_163877,http://example.com/n4l/na_cl_optimum,5 and 10 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.11003,http://purl.obolibrary.org/obo/NCBITaxon_366586,http://example.com/n4l/na_cl_(grows),up to 10 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.7243_nm.613,http://purl.obolibrary.org/obo/NCBITaxon_118000,http://example.com/n4l/na_cl_optimum,2-4%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2732_nm.10022,http://purl.obolibrary.org/obo/NCBITaxon_328075,http://example.com/n4l/na_cl_(grows),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2852_nm.8323,http://purl.obolibrary.org/obo/NCBITaxon_29528,http://example.com/n4l/na_cl_range,1–5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2443_nm.11327,http://purl.obolibrary.org/obo/NCBITaxon_290732,http://example.com/n4l/na_cl_optimum,0.5 %
