ref,year,pubmedid,prot,protStatementCount,org,rank,ncbiTaxonIRI,doi,kgMicrobeAssertionCount,orgName
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_435911,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_435912,,13.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_435914,,44.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_435998,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436,,15.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436000,,7.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436113,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436114,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436115,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43617,,8.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436231,,46.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436308,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436356,,58.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436510,,42.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436515,,9.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436516,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43654,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43655,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43656,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43657,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43658,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43659,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43660,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43661,,5.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43663,,39.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43664,,49.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43665,,42.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43666,,36.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436663,,22.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43667,,31.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43670,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43671,,7.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_436717,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43675,,53.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43677,,31.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43678,,11.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43687,,8.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_437,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_437503,,27.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_437505,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_437529,,38.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43759,,26.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_437639,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43765,,43.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43767,,44.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43768,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43770,,27.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_437701,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43771,,15.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43772,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43774,,7.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43775,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43776,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_437897,,39.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_437898,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_437900,,48.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_438,,15.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_438448,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_438595,,84.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_438744,,73.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_438745,,38.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_438751,,58.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_438752,,50.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_438753,,9.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_438851,,38.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_438855,,33.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_438856,,8.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439184,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439228,,36.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439235,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43928,,7.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439292,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439375,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439386,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439481,,5.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439482,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439487,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439493,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439495,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439497,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439499,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439501,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439519,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439522,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439529,,8.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439611,,13.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439612,,54.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439699,,36.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439842,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439843,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439846,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439847,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439851,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_439855,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43989,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43990,,9.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43992,,17.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_43995,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_440,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44001,,5.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44007,,39.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_440079,,70.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_440085,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44009,,34.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_440168,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44032,,25.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44033,,18.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_440496,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_440497,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_440512,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_440514,,57.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_440518,,11.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_440534,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_440568,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44060,,22.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44061,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44098,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44100,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441103,,68.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441112,,58.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441119,,70.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441151,,20.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441152,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441153,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441154,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441155,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441156,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441157,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441158,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441159,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441160,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441161,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441162,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441163,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441164,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441165,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441166,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441209,,5.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44139,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441500,,13.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441616,,23.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441620,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441768,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441769,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441770,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441771,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441772,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441950,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_441952,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442,,36.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442341,,28.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442346,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442525,,30.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442526,,45.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442528,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44255,,49.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442562,,30.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442563,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442694,,5.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442709,,33.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442728,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44273,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442734,,48.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44276,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44283,,13.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442866,,35.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442868,,31.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442870,,34.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_442899,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44294,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443143,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443144,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443146,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443149,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443150,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443152,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443156,,38.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443157,,41.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443254,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443255,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443598,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443610,,33.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443612,,34.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443615,,34.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443616,,40.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_443906,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444091,,26.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444093,,23.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444103,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444157,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444158,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444162,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444163,,7.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444177,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444178,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444444,,77.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444447,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444448,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444449,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444450,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444451,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444452,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444453,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444454,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444461,,12.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44449,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444515,,13.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44454,,7.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444597,,21.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444918,,35.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444920,,10.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_444923,,36.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445220,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445226,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445327,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445334,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445335,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445336,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445337,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445338,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445629,,39.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445709,,71.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445710,,45.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44574,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44577,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445930,,42.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445931,,15.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445932,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445960,,32.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445961,,31.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445970,,15.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445971,,7.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445972,,66.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445973,,7.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445974,,11.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445975,,9.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445983,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445984,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445985,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445986,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_445987,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446075,,45.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446370,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446372,,5.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446374,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446462,,62.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446465,,35.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446466,,45.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446468,,14.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446469,,47.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446470,,44.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446471,,34.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446660,,17.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446682,,13.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446684,,16.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446692,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44671,,9.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44672,,8.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44674,,33.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446785,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446786,,60.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446787,,51.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446820,,29.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_446860,,35.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44688,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447199,,57.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447213,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447214,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447217,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44737,,22.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44742,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447421,,44.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447422,,39.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447424,,47.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447425,,58.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44749,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44750,,20.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44751,,51.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44752,,7.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44753,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447567,,49.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447593,,13.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447594,,26.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447595,,10.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447679,,27.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447689,,15.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447719,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_447832,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_448,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_448141,,23.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44823,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_448385,,8.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449,,9.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449216,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44930,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449304,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449305,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449306,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449307,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449308,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449309,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449310,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449311,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449312,,4.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449313,,3.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44933,,7.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44935,,11.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_44938,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449447,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449461,,68.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449463,,16.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449659,,39.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449662,,40.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449663,,36.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449673,,31.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449973,,34.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_449974,,10.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_45,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450,,8.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450200,,17.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450362,,28.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450363,,11.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450364,,56.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450365,,58.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450366,,66.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450367,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450378,,26.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450380,,64.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450394,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450396,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_45056,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_45066,,6.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_45071,,8.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_45073,,5.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450734,,38.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_45074,,8.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450746,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450747,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450748,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450749,,2.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450752,,1.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450798,,21.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450799,,43.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450800,,44.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450801,,15.0,
,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_450804,,23.0,
