term_id	value_type	lang	note	modified	user
1674	NA	en	<p>See <a title="see details from alkalophile" href="index.php?tema=469">alkalophile</a>.</p>	2015-10-19 15:28:09	3
1676	DE	en	<p>A zone of lysis or cell inhibition caused by virus infection on a lawn of bacterial cells.</p>	2015-10-19 16:37:30	3
1676	PS	en	<p>noun</p>	2015-10-19 16:37:45	3
1676	PR	en	<p>/pl&aelig;k/</p>	2015-10-19 16:38:04	3
1676	ET	en	<p>Middle Dutch, from placken</p>	2015-10-19 16:38:16	3
1676	DE	en	<p><a title="see details from  dental plaque (Related Term) " href="index.php?tema=1677&amp;/dental-plaque">dental plaque</a></p>	2015-10-19 16:40:19	3
1677	ET	en	<p>Medieval Latin, from dentālis &amp; Middle Dutch, from placken</p>	2015-10-19 16:40:35	3
1677	PR	en	<p>/ˈdɛn tl pl&aelig;k/</p>	2015-10-19 16:40:45	3
1677	PS	en	<p>noun</p>	2015-10-19 16:41:03	3
1677	DE	en	<p>A thin biofilm which forms on the surfaces of teeth consisting of a mixed microbial flora embedded in a matrix composed largely of extracellular polysaccharides.</p>	2015-10-19 16:41:25	3
1678	PS	en	<p>noun</p>	2015-10-19 18:22:24	3
1678	DE	en	<p>A small glass test tube open at one end that is used to detect gas production by microbes in liquid culture. A Durham tube is placed inverted within a test tube that is filled with liquid media, and the apparatus is then autoclaved (this drives all air from the Durham tube). After the media is inoculated and incubated any gas formed by the cultured microbes will be trapped within the Durham tube.</p>	2015-10-19 18:24:04	3
1679	ET	en	<p>Greek, from &eacute;ndon &amp; symbio&ucirc;n</p>	2015-10-19 18:57:36	3
1679	PR	en	<p>[en-doh-sim-bee-ont]</p>	2015-10-19 18:58:03	3
1679	PS	en	<p>noun</p>	2015-10-19 18:58:20	3
1679	DE	en	<p>Any organism which lives within the tissue or cells of another organism in a symbiotic association. Many cases are obligate endosymbionts; that is to say, the endosymbiont, the host, or both can not survive without the other.</p>	2015-10-19 18:58:42	3
1680	ET	en	<p>Greek, from &eacute;ndon &amp; phuton</p>	2015-10-19 19:11:25	3
1680	PR	en	<p>/ˈɛn dəˌfaɪt/</p>	2015-10-19 19:11:38	3
1680	PS	en	<p>noun</p>	2015-10-19 19:11:49	3
1680	DE	en	<p>A parasite or endosymbiont which lives within a plant for part or all of its life.</p>	2015-10-19 19:12:22	3
1681	ET	en	<p>Greek, from enterik&oacute;s &amp; baktḗria</p>	2015-10-19 19:58:24	3
1681	PR	en	<p>/ɛnˈtɛr ɪk b&aelig;kˈtɪər i ə/</p>	2015-10-19 19:58:47	3
1681	PS	en	<p>noun</p>	2015-10-19 19:59:03	3
1681	DE	en	<p>Any or all bacteria normally found in the intestinal tract.</p>	2015-10-19 20:00:33	3
1681	DE	en	<p>Members of the family <em>enterobacteriaceae.</em></p>	2015-10-19 20:04:06	3
1506	PS	en	<p>noun</p>	2015-10-19 20:50:04	3
1506	PR	en	<p>/ɪnˈklu ʒən ˈbɒd i/</p>	2015-10-19 20:50:15	3
1506	ET	en	<p>Latin, from inclūsiōn &amp; Old English, from bodig</p>	2015-10-19 20:50:28	3
1506	DE	en	<p>discrete structures of various types present within the cytoplasmic matrix of cells.</p>	2015-10-19 20:51:13	3
1682	NA	en	<p>See <a title="see details from disc diffusion" href="index.php?tema=976">disc diffusion</a>.</p>	2015-10-20 14:41:03	3
1682	PS	en	<p>noun</p>	2015-10-20 14:41:42	3
1683	ET	en	<p>Greek, from mīkro + b&iacute;os &amp; Late Latin, from matta</p>	2015-10-20 15:10:12	3
1683	PR	en	<p>/ˈmaɪ kroʊb m&aelig;t/</p>	2015-10-20 15:08:50	3
1683	PS	en	<p>noun</p>	2015-10-20 15:08:59	3
1683	DE	en	<p>A structure of layered microrganisms which develops on surfaceses in aquatic environments.</p>	2015-10-20 15:09:23	3
1684	ET	en	<p>Greek, combining ol&iacute;gos + trophik&oacute;s</p>	2015-10-20 16:00:52	3
1684	PS	en	<p>noun</p>	2015-10-20 16:00:21	3
1684	DE	en	<p>Any organism which can grow in an environment which offers very low levels of nutrient.</p>	2015-10-20 16:00:35	3
1685	PS	en	<p>noun</p>	2015-10-20 16:01:59	3
1685	DE	en	<p>Any organism which grows only in the presence of high concentration of nutrients.</p>	2015-10-20 16:02:17	3
1686	ET	en	<p>Greek, from symb&iacute;ōsis</p>	2015-10-20 17:05:23	3
1686	PR	en	<p>/ˌsɪm biˈoʊ sɪs/</p>	2015-10-20 17:05:37	3
1686	PS	en	<p>noun</p>	2015-10-20 17:05:47	3
1686	DE	en	<p>Two different organisms which live in close physical association.</p>	2015-10-20 17:06:04	3
1686	DE	en	<p>Archaic: two different organisms which live in close association to their mutual benefit (see mutualism).</p>	2015-10-20 17:07:36	3
1687	DE	en	<p>One of the participants in a symbiotic relationship.</p>	2015-10-20 17:12:55	3
1687	PS	en	<p>noun</p>	2015-10-20 17:13:22	3
1687	PR	en	<p>/ˈsɪm biˌɒnt,/</p>	2015-10-20 17:13:47	3
1687	ET	en	<p>Greek, from symbiont</p>	2015-10-20 17:14:40	3
1688	PR	en	<p>/ˈsɪm biˌoʊt,/</p>	2015-10-20 17:17:20	3
1688	PS	en	<p>noun</p>	2015-10-20 17:18:05	3
1688	NA	en	<p>See <a title="see details from symbiont" href="index.php?tema=1687">symbiont</a></p>	2015-10-20 17:18:40	3
1689	ET	en	<p>Middle French, from mutuel &amp; -isme</p>	2015-10-20 18:45:54	3
1689	PR	en	<p>/ˈmyu tʃu əˌlɪz əm/</p>	2015-10-20 18:46:07	3
1689	PS	en	<p>noun</p>	2015-10-20 18:46:22	3
1689	DE	en	<p>Symbiosis in which both symbionts derive benefit from the association. Sometimes used to refer to an association between two organisms which cannot live independently.</p>	2015-10-20 18:46:38	3
1690	ET	en	<p>Medieval Latin, from commēnsālis</p>	2015-10-20 19:35:16	3
1690	PR	en	<p>/kəˈmɛn səˌlɪz əm/</p>	2015-10-20 19:35:38	3
1690	PS	en	<p>noun</p>	2015-10-20 19:35:50	3
1690	DE	en	<p>Symbiosis in which one symbiont derives benefit from the association while the other is not affected (no benefit or harm).</p>	2015-10-20 19:36:02	3
1691	PS	en	<p>noun</p>	2015-10-21 14:06:34	3
1691	DE	en	<p>A chemical entity which accepts electrons transferred to it from another compound. An oxidizing agent which, by accepting electrons, is reduced in the process.</p>	2015-10-21 14:06:50	3
1692	PS	en	<p>noun</p>	2015-10-21 14:10:42	3
1693	ET	en	<p>Medieval Latin, from a + commēnsālis</p>	2015-10-21 14:43:33	3
1693	PR	en	<p>/eɪˈmɛn səˌlɪz əm/</p>	2015-10-21 14:43:48	3
1693	PS	en	<p>noun</p>	2015-10-21 14:43:59	3
1693	DE	en	<p>Symbiosis in which one symbiont is harmed from the association while the other is not affected (no benefit or harm).</p>	2015-10-21 14:44:11	3
1694	NA	en	<p>See amensalism.</p>	2015-10-21 14:45:02	3
1694	PS	en	<p>noun</p>	2015-10-21 14:45:26	3
1694	ET	en	<p>/eɪˈmɛn səˌlɪz əm/</p>	2015-10-21 14:45:49	3
1694	ET	en	<p>Medieval Latin, from a + commēnsālis</p>	2015-10-21 14:46:02	3
1695	ET	en	<p>Greek, from antagṓnisma</p>	2015-10-21 14:46:37	3
1695	PR	en	<p>/&aelig;nˈt&aelig;g əˌnɪz əm/</p>	2015-10-21 14:46:49	3
1695	PS	en	<p>noun</p>	2015-10-21 14:46:59	3
1695	DE	en	<p>Symbiosis in which one symbiont derives benefit from the association while the other is harmed.</p>	2015-10-21 14:47:12	3
1695	DE	en	<p>Inhibition of one entity by another similar entity.</p>	2015-10-21 14:50:17	3
1696	ET	en	<p>milk + y, from Old English meolc + -ig</p>	2015-10-21 15:30:38	3
1696	PR	en	<p>/ˈmɪl ki/</p>	2015-10-21 15:30:52	3
1696	PS	en	<p>adjective</p>	2015-10-21 15:31:10	3
1696	DE	en	<p>Like milk in appearance or consistency.</p>	2015-10-21 15:31:26	3
1697	ET	en	<p>slime + y, from Old Norse slīm</p>	2015-10-21 15:48:25	3
1697	PR	en	<p>/ˈslaɪ mi/</p>	2015-10-21 15:48:46	3
1697	PS	en	<p>adjective</p>	2015-10-21 15:49:02	3
1697	DE	en	<p>Like a ropy, viscous liquid in appearance or consistency.</p>	2015-10-21 15:49:18	3
1698	DE	en	<p>A gene which encodes the RecA protein.</p>	2015-10-21 16:20:51	3
1698	NA	en	<p>Not to be confused with RecA (non italic and capital "R") which denotes the protein.</p>	2015-10-21 16:20:21	3
1699	DE	en	<p>A protein which plays an essential role in the repair and maintenance of DNA.</p>	2015-10-21 16:22:09	3
1699	NA	en	<p>Not to be confused with recA (italic and lowercase "r") which denotes the gene.</p>	2015-10-21 16:23:16	3
1700	PS	en	<p>adjective</p>	2015-11-09 16:28:18	3
1700	ET	en	<p>Greek, combining form of e&uacute;s and g&oacute;nos</p>	2015-11-09 16:28:57	3
1700	PR	en	<p>/yuˈgɒn ɪk/</p>	2015-11-09 16:29:13	3
1700	DE	en	<p>refers to a strain which produces more luxuriant growth on artificial media than that produced by other strains.</p>	2015-11-09 16:29:30	3
1701	ET	en	<p>Greek, combining form of dys and g&oacute;nos</p>	2015-11-09 16:30:33	3
1701	PR	en	<p>/dɪsˈgɒn ɪk/</p>	2015-11-09 16:30:43	3
1701	PS	en	<p>adjective</p>	2015-11-09 16:31:20	3
1701	DE	en	<p>refers to a strain which produces poor growth on artificial media when compared to that produced by other strains.</p>	2015-11-09 16:31:37	3
1702	NB	en		2015-12-16 18:51:13	3
1703	NB	en	<p>CHEBI:15611</p>\n<p><span class="text"><span class="primary-text">CID 1088</span></span></p>\n<p>KEGG compound: C00213<br /><br />CAS number: 107-97-1<br /><br />InChI key: FSYKKLYZXJSNPZ-UHFFFAOYSA-N</p>	2015-12-16 18:51:25	3
1704	NB	en	<p>CHEBI:15729</p>\n<p>CID 6262</p>\n<p>KEGG compound: C00077<br /><br />CAS number: 70-26-8<br /><br />InChI key: AHLPHDHHMVZTML-BYPYZUCNSA-N</p>	2015-12-16 18:59:51	3
1705	NB	en	<p>CHEBI:16176</p>\n<p>CID 71082</p>\n<p>KEGG compound: C00515<br /><br />CAS number: 348-66-3<br /><br />InChI key: AHLPHDHHMVZTML-SCSAIBSYSA-N</p>	2015-12-16 19:03:53	3
1707	NB	en	<p>CHEBI:30794</p>\n<p>CID 867</p>\n<p>KEGG compound: C00383<br /><br />CAS number: 141-82-2<br /><br />InChI key: OFOBLEOULBTSOW-UHFFFAOYSA-N</p>	2015-12-16 19:18:32	3
1710	NB	en	<p>CHEBI:16094</p>\n<p>CID 1084</p>\n<p>KEGG compound:<br /><br />CAS number:<br /><br />InChI key: DHCDFWKWKRSZHF-UHFFFAOYSA-L</p>	2015-12-16 19:47:25	3
1711	NB	en	<p>CHEBI:16349</p>\n<p>CID 9750</p>\n<p>KEGG compound: C00327<br /><br />CAS number: 372-75-8<br /><br />InChI key: RHGKLRLOHDJJDR-BYPYZUCNSA-N</p>	2015-12-16 19:54:47	3
1712	NB	en	<p>CHEBI:16534</p>\n<p>CID 128869</p>\n<p>KEGG compound: C00880<br /><br />CAS number: 576-36-3<br /><br />InChI key: RGHNJXZEOKUKBD-MGCNEYSASA-N</p>	2015-12-16 20:03:32	3
1713	NB	en	<p>CHEBI:16634</p>\n<p>CID 439242</p>\n<p>KEGG compound: C00492<br /><br />CAS number: 512-69-6<br /><br />InChI key: MUPFEKGTMRGPLJ-ZQSKZDJDSA-N</p>	2015-12-16 20:12:55	3
1714	NB	en	<p>CHEBI:16765</p>\n<p>CID 1150</p>\n<p>KEGG compound: C00398<br /><br />CAS number: 61-54-1<br /><br />InChI key: APJYDQYYACXCRM-UHFFFAOYSA-N</p>	2015-12-16 20:22:44	3
1721	NB	en	<p>CHEBI:16947</p>\n<p>CID 31348</p>\n<p>KEGG compound:<br /><br />CAS number: 126-44-3<br /><br />InChI key: KRKNYBCHXYNGOX-UHFFFAOYSA-K</p>	2015-12-16 20:54:56	3
1722	NB	en	<p>CHEBI:</p>\n<p>CID 239</p>\n<p>KEGG drug: D07561<br /><br />CAS number: 107-95-9<br /><br />InChI key: UCMIRNVEIXFBKS-UHFFFAOYSA-N</p>	2015-12-16 21:17:27	3
1723	NB	en	<p>CHEBI:17170</p>\n<p>CID 674</p>\n<p>KEGG compound: C00543<br /><br />CAS number: 124-40-3<br /><br />InChI key: ROSDSFDQCJNGOL-UHFFFAOYSA-N</p>	2015-12-16 21:38:32	3
1724	NB	en	<p>CHEBI:17376</p>\n<p>CID 595</p>\n<p>KEGG compound: C01420<br /><br />CAS number: 923-32-0<br /><br />InChI key: LEVWYRKDKASIDU-UHFFFAOYSA-N</p>	2015-12-17 16:03:40	3
1725	NB	en	<p>CHEBI:17437</p>\n<p>CID 1068</p>\n<p>KEGG compound: C00580<br /><br />CAS number: 75-18-3<br /><br />InChI key: QMMFVYPAHWMCMS-UHFFFAOYSA-N</p>	2015-12-17 16:10:39	3
1144	NB	en	<p>CHEBI:4153</p>\n<p>CID 439215</p>\n<p>KEGG compound: C00333<br /><br />CAS number: 685-73-4<br /><br />InChI key: AEMOLEFTQBMNLQ-YMDCURPLSA-N</p>	2015-12-17 16:33:17	3
1728	NB	en	<p>CHEBI: 18237</p>\n<p>CID 611</p>\n<p>KEGG compound: <br /><br />CAS number: 617-65-2<br /><br />InChI key: WHUUTDBJXJRKMK-UHFFFAOYSA-N</p>	2015-12-17 16:49:07	3
1729	NB	en	<p>CHEBI:18300</p>\n<p>CID 444266</p>\n<p>KEGG compound: C01384<br /><br />CAS number: 110-16-7<br /><br />InChI key: VZCYOOQTPOCHFL-UPHRSURJSA-N</p>	2015-12-17 17:13:07	3
1730	NB	en	<p>CHEBI:8082</p>\n<p>CID 31229</p>\n<p>KEGG compound: C00548<br /><br />CAS number: 122-79-2<br /><br />InChI key: IPBVNPXQWQGGJP-UHFFFAOYSA-N</p>	2015-12-17 17:21:39	3
1732	NB	en	<p>CHEBI:29073</p>\n<p>CID 54670067</p>\n<p>KEGG drug: D00018</p>\n<p>DrugBank: DB00126<br /><br />CAS number: 50-81-7<br /><br />InChI key: CIWBSHSKHKDKBQ-JLAZNSOCSA-N</p>	2015-12-17 17:43:49	3
1736	NB	en	<p>CHEBI:29069</p>\n<p>CID 1017</p>\n<p>KEGG compound: C01606<br /><br />CAS number: 88-99-3<br /><br />InChI key: XNGIFLGASWRNHJ-UHFFFAOYSA-N</p>	2015-12-17 18:15:29	3
1738	NB	en	<p>CHEBI:27252</p>	2015-12-17 18:26:41	3
1739	NB	en	<p>CHEBI:27810</p>\n<p>CID 5054</p>\n<p>KEGG compound: C01751<br /><br />CAS number: 108-46-3<br /><br />InChI key: GHMLBKRAJCXXBS-UHFFFAOYSA-N</p>	2015-12-17 19:26:48	3
1741	NB	en	<p>CHEBI:28262</p>\n<p>CID 679</p>\n<p>KEGG drug: D01043<br /><br />CAS number: 67-68-5<br /><br />InChI key: IAZDPXIOMUYVGZ-UHFFFAOYSA-N</p>	2015-12-17 19:48:44	3
1743	NB	en	<p>CHEBI:20021</p>\n<p>CID 9968</p>\n<p>KEGG compound: C02364<br /><br />CAS number: 455-38-9<br /><br />InChI key: MXNBDFWNYRNIBH-UHFFFAOYSA-N</p>	2015-12-17 20:12:17	3
1744	NB	en	<p>CHEBI:16946</p>\n<p>CID 161166</p>\n<p>KEGG compound: C00328</p>\n<p>DrugBank: DB02070<br /><br />CAS number: 2922-83-0<br /><br />InChI key: YGPSJZOEDVAXAB-QMMMGPOBSA-N</p>	2015-12-17 20:33:26	3
1745	NB	en	<p>CHEBI:18012</p>\n<p>CID 444972</p>\n<p>KEGG compound: C00122<br /><br />CAS number: 110-17-8<br /><br />InChI key: VZCYOOQTPOCHFL-OWOJBTEDSA-N</p>	2015-12-17 21:01:12	3
1747	NB	en	<p>CHEBI:22660</p>\n<p>CID 424</p>\n<p>KEGG compound: C16433<br /><br />CAS number: 617-45-8<br /><br />InChI key: CKLJMWTZIZZHCS-UHFFFAOYSA-N</p>	2015-12-17 21:21:41	3
1751	NB	en	<p>CHEBI:16995</p>\n<p>CID 971</p>\n<p>KEGG compound: C00209</p>\n<p>DrugBank: DB03902<br /><br />CAS number: 144-62-7<br /><br />InChI key: MUBZPKHOEPUJKR-UHFFFAOYSA-N</p>	2015-12-17 21:41:14	3
1753	NB	en	<p>CHEBI:15672</p>\n<p>CID 439655</p>\n<p>KEGG compound: C02107<br /><br />CAS number: 147-71-7<br /><br />InChI key: FEWJPZIEWOKRBE-LWMBPPNESA-N</p>	2015-12-18 15:08:57	3
1755	NB	en	<p>CHEBI:26849</p>\n<p>CID 875</p>\n<p>KEGG compound:<br /><br />CAS number: 133-37-9<br /><br />InChI key: FEWJPZIEWOKRBE-UHFFFAOYSA-N</p>	2015-12-18 15:15:56	3
1757	NB	en	<p>CHEBI:17418</p>\n<p>CID 7991</p>\n<p>KEGG compound: C00803</p>\n<p>DrugBank: DB02406<br /><br />CAS number: 109-52-4<br /><br />InChI key: NQPDZGIKBAWPEJ-UHFFFAOYSA-N</p>	2015-12-18 15:34:58	3
1762	NB	en	<p>CHEBI:36219</p>\n<p>CID 84571<br /><br />InChI key: GUBGYTABKSRVRQ-XLOQQCSPSA-N</p>	2015-12-18 16:51:01	3
1763	NB	en	<p>CHEBI:45296</p>\n<p>CID 11006<br /><br />CAS number: 544-76-3<br /><br />InChI key: DCAYPVUWAIABOU-UHFFFAOYSA-N</p>	2015-12-18 16:57:47	3
1765	NB	en	<p>CHEBI:46645</p>\n<p>CID 6560</p>\n<p>KEGG compound: C14710<br /><br />CAS number: 78-83-1<br /><br />InChI key: ZXEKIIBDNHEJCQ-UHFFFAOYSA-N</p>	2015-12-18 17:06:38	3
1767	NB	en	<p>CHEBI:28029</p>\n<p>CID 5460029</p>\n<p>KEGG compound: C01684<br /><br />CAS number: 634-74-2<br /><br />InChI key: PNNNRSAQSRJVSB-KVTDHHQDSA-N</p>	2015-12-18 17:29:58	3
1768	NB	en	<p>CHEBI:26546</p>	2015-12-18 17:32:11	3
1769	NB	en	<p>CHEBI:6650</p>\n<p>CID 525</p>\n<p>KEGG compound: C00711<br /><br />CAS number: 6915-15-7<br /><br />InChI key: BJEPYKJPYRNKOW-UHFFFAOYSA-N</p>	2015-12-18 17:39:27	3
1771	NB	en	<p>CHEBI:33508</p>\n<p>CID 752<br /><br />CAS number: 473-81-4<br /><br />InChI key: RBNPOMFGQQGHHO-UHFFFAOYSA-N</p>	2015-12-18 19:27:45	3
1772	NB	en	<p>CHEBI:32398</p>\n<p>CID 439194</p>\n<p><br />InChI key: RBNPOMFGQQGHHO-UWTATZPHSA-N</p>	2015-12-18 19:38:00	3
1775	NB	en	<p>CHEBI:16830</p>\n<p>CID 6329</p>\n<p>KEGG compound: C00218<br /><br />CAS number: 74-89-5<br /><br />InChI key: BAVYZALUXZFZLV-UHFFFAOYSA-N</p>	2015-12-18 19:52:16	3
1776	NB	en	<p>CHEBI:17151</p>\n<p>CID 6912</p>\n<p>KEGG compound: C00379<br /><br />CAS number: 87-99-0<br /><br />InChI key: HEBKCHPVOIAQTA-SCDXWVJYSA-N</p>	2015-12-18 20:08:34	3
1777	NB	en	<p>CHEBI:17665</p>\n<p>CID 439284</p>\n<p>KEGG compound: C00668<br /><br />InChI key: NBSCHQHZLSJFNQ-DVKNGEFBSA-N</p>	2015-12-18 20:50:58	3
1779	NB	en	<p>CHEBI:17847</p>\n<p>CID 2879</p>\n<p>KEGG compound: C01468<br /><br />CAS number: 106-44-5<br /><br />InChI key: IWDCLRJOBJJRNH-UHFFFAOYSA-N</p>	2015-12-18 21:08:34	3
1780	NB	en	<p>CHEBI:18135</p>\n<p>CID 289</p>\n<p>KEGG compound: C00090<br /><br />CAS number: 120-80-9<br /><br />InChI key: YCIMNLLNPGFGHC-UHFFFAOYSA-N</p>	2015-12-18 21:25:13	3
1782	NB	en	<p>CHEBI:21349</p>\n<p>CID 69640<br /><br />CAS number: 687-51-4<br /><br />InChI key: FORGMRSGVSYZQR-YFKPBYRVSA-N</p>	2015-12-21 15:02:00	3
1783	NB	en	<p>CHEBI:17626</p>\n<p>CID 643798</p>\n<p>KEGG compound: C02226<br /><br />CAS number: 498-23-7<br /><br />InChI key: HNEGQIOMVPPMNR-IHWYPQMZSA-N</p>	2015-12-21 15:14:54	3
1784	NB	en	<p>CHEBI:30838</p>\n<p>CID 811</p>\n<p>KEGG compound: C00490<br /><br />CAS number: 97-65-4<br /><br />InChI key: LVHBHZANLOWSRM-UHFFFAOYSA-N</p>	2015-12-21 15:34:11	3
1786	NB	en	<p>CHEBI:15671</p>\n<p>CID 444305</p>\n<p>KEGG compound: C00898<br /><br />CAS number: 87-69-4<br /><br />InChI key: FEWJPZIEWOKRBE-JCYAYHJZSA-N</p>	2015-12-21 15:47:05	3
1787	NB	en	<p>CHEBI:32139</p>\n<p>CID 516892</p>\n<p>DrugBank: DB01390</p>\n<p>KEGG compound: C12603<br /><br />CAS number: 144-55-8<br /><br />InChI key: UIIMBOGNXHQVGW-UHFFFAOYSA-M</p>	2015-12-21 16:03:47	3
1789	NB	en	<p>CHEBI:32805</p>\n<p>CID 643757</p>\n<p>KEGG compound: C00417<br /><br />CAS number: 585-84-2<br /><br />InChI key: GTZCVFVGUGFEME-IWQZZHSRSA-N</p>	2015-12-21 17:08:51	3
1791	NB	en	<p>CHEBI:22211</p>\n<p>CID 309<br /><br />CAS number: 499-12-7<br /><br />InChI key: GTZCVFVGUGFEME-UHFFFAOYSA-N</p>	2015-12-21 17:19:35	3
1792	NB	en	<p>CHEBI:32806</p>\n<p>CID 444212</p>\n<p>KEGG compound: C02341<br /><br />CAS number: 4023-65-8<br /><br />InChI key: GTZCVFVGUGFEME-HNQUOIGGSA-N</p>	2015-12-21 17:25:49	3
1793	NB	en	<p>CHEBI:32816</p>\n<p>CID 1060</p>\n<p>KEGG compound: C00022<br /><br />CAS number: 127-17-3<br /><br />InChI key: LCTONWCANYUPML-UHFFFAOYSA-N</p>	2015-12-21 17:35:40	3
1795	NB	en	<p>CHEBI:55507</p>\n<p>CID 76935<br /><br />CAS number: 3396-99-4<br /><br />InChI key: HOVAGTYPODGVJG-PZRMXXKTSA-N</p>	2015-12-21 18:11:40	3
1796	NB	en	<p>CHEBI:5931</p>\n<p>CID 70678557</p>\n<p>KEGG compound: C00723<br /><br />CAS number: 9004-10-8<br /><br />InChI key: YAJCHEVQCOHZDC-QMMNLEPNSA-N</p>	2015-12-21 19:26:51	3
1799	NB	en	<p>CHEBI:26307</p>\n<p>CID 7854<br /><br />CAS number: 107-12-0<br /><br />InChI key: FVSKHRXBFJPNKK-UHFFFAOYSA-N</p>	2015-12-21 19:45:36	3
1800	NB	en	<p>CHEBI:16600</p>\n<p>CID 638129</p>\n<p>KEGG compound: C01732<br /><br />CAS number: 498-24-8<br /><br />InChI key: HNEGQIOMVPPMNR-NSCUHMNNSA-N</p>	2015-12-21 19:55:03	3
1802	NB	en	<p>CHEBI:75144</p>\n<p>CID 94220<br /><br />CAS number: 2043-43-8<br /><br />InChI key: SXQFCVDSOLSHOQ-UHFFFAOYSA-N</p>	2015-12-21 20:43:20	3
1803	NB	en	<p>CHEBI:33885</p>\n<p>CID 445929<br /><br />InChI key: AEMOLEFTQBMNLQ-BKBMJHBISA-N</p>	2015-12-21 20:58:59	3
1208	NB	en	<p>CHEBI:17029</p>\n<p>KEGG compound: C00461<br /><br />CAS number: 1398-61-4<br /><br /></p>	2015-12-21 21:28:50	3
1806	NB	en	<p>CHEBI:13022</p>\n<p>CID 107428</p>\n<p>KEGG compound: C00764<br /><br />CAS number: 3615-56-3<br /><br />InChI key: BJHIKXHVCXFQLS-PYWDMBMJSA-N</p>	2015-12-21 21:39:25	3
1806	NA	en	<p>keto form of d-sorbose</p>	2015-12-21 21:40:31	3
1108	NA	en	<p>keto form of l-sorbose</p>	2015-12-21 21:41:01	3
1807	NB	en	<p>CHEBI:27922</p>	2015-12-21 21:43:32	3
1808	NB	en	<p>CHEBI:18139</p>\n<p>CID 1146</p>\n<p>KEGG compound: C00565<br /><br />CAS number: 75-50-3<br /><br />InChI key: GETQZCLCWQTVFV-UHFFFAOYSA-N</p>	2015-12-22 14:41:37	3
1809	NB	en	<p>CHEBI:2511</p>\n<p>KEGG compound: C0139<br /><br />CAS number: 9012-36-6</p>	2015-12-22 14:53:08	3
1810	NB	en	<p>CHEBI:27248</p>\n<p>CID 1178<br /><br />InChI key: LOIYMIARKYCTBW-UHFFFAOYSA-N</p>	2015-12-22 15:06:45	3
1814	NB	en	<p>CHEBI:17620</p>\n<p>CID 445858</p>\n<p>KEGG compound: C01494<br /><br />CAS number: 537-98-4<br /><br />InChI key: KSEBMYQBYZTDHS-HWKANZROSA-N</p>	2015-12-22 15:45:14	3
1816	NB	en	<p>CHEBI:27605</p>\n<p>CID 90008</p>\n<p>KEGG compound: C06468<br /><br />CAS number: 551-68-8<br /><br />InChI key: BJHIKXHVCXFQLS-PUFIMZNGSA-N</p>	2015-12-22 16:16:40	3
553	NB	en	<p>CHEBI:16881</p>\n<p>CID 798</p>\n<p>KEGG compound: C00463<br /><br />CAS number: 120-72-9<br /><br />InChI key: SIKJAQJRHWYJAI-UHFFFAOYSA-N</p>	2015-12-22 16:30:05	3
1818	NB	en	<p>CHEBI:28484</p>\n<p>CID 10430</p>\n<p>KEGG compound: C08262</p>\n<p>DrugBank: DB03750<br /><br />CAS number: 503-74-2<br /><br />InChI key: GWYFCOCPABKNJV-UHFFFAOYSA-N</p>	2015-12-22 16:46:00	3
1821	NB	en	<p>CHEBI:18344</p>\n<p>CID 3845</p>\n<p>KEGG compound: C01717<br /><br />CAS number: 492-27-3<br /><br />InChI key: HCZHHEIFKROPDY-UHFFFAOYSA-N</p>	2015-12-22 17:11:48	3
